lat,lng,renewable_proximity,demand_proximity,transport_score,land_cost,energy_cost,subsidy_score,efficiency_score,cost_per_kg
8.21102207686829,158.92733115954906,0.7658990710155151,0.733725316715473,0.6027134467895279,1138873,0.19,0.6415196522571439,0.6453797149002888,2.07
-0.7132582271868841,69.44052912909817,0.7794153267480703,0.7224162393407969,0.6819842733639586,1016771,0.09,0.49882398935314115,0.7704509647668178,2.08
88.2909255601212,-31.45763631188646,0.8916497343682637,0.6612642916746255,0.8094194762340076,561476,0.1,0.5595614695132212,0.8550836008936296,1.83
-47.1174925672837,-44.017600976533856,0.6511040288527766,1.0,0.39100021028060045,2112818,0.13,0.4314529807026155,0.6641896515108636,2.72
81.01115406914488,162.21857289752018,0.9868476459759956,0.9097840623820377,0.34159097997295695,2817336,0.16,0.5106452976420184,0.7530221276853643,3.24
77.56723902371266,170.72935507238765,0.7486777474561832,1.0,0.8777968588554306,2805276,0.22,0.699212846645175,0.7908370768074159,3.03
-18.60271164823466,141.0828871596396,0.70665258362486,0.5735808783016394,0.7891013802562769,2754656,0.23,0.3076486687928556,0.7059598515941752,3.87
16.539972987831177,-53.92143118788712,0.6754202104805548,1.0,0.9956504229644927,948345,0.12,0.42410643195064857,0.789540030160253,2.14
-17.063624379344915,25.730289073803817,0.8277916701347027,0.8652509181457506,0.8109385588447257,2112162,0.17,0.7466346729488704,0.8285355037281811,2.49
-38.57182446926507,132.6956861482057,0.7336138722715625,0.7518888601172692,0.7195352197097663,2873139,0.07,0.44539804322890664,0.7112788966508422,2.78
-36.99108956890262,178.49929501057346,0.5654145502958041,0.9788744935876247,0.7733818834193947,1428479,0.06,0.6418993725264717,0.7080646438188295,1.68
-29.581188336546624,-118.91523459759641,0.5186316415658521,0.9883716198303827,0.5486187818976808,1291267,0.25,0.4249842354263764,0.6856375759336178,3.42
-34.28502906846101,112.9662070945015,0.5652377992977462,0.8237878757259759,0.43595335859587153,978007,0.23,0.9662917531708708,0.5424309516401614,1.74
-15.974079014633574,99.93682214468117,0.751092287693254,0.7479333067099212,0.9744755593094493,2266616,0.24,0.4644427814013231,0.8309413327774832,3.46
-5.635231236905355,-30.66497915844053,0.6837057003866717,0.741677256255349,0.7518778617999388,2832517,0.23,0.6604696580663285,0.8013559627663367,3.37
46.27461636764207,-43.973802260716894,0.5890571845855971,0.6526129082499436,0.5302958601224173,1343523,0.1,0.41275099434440876,0.6435178450514705,2.65
-25.530710754088716,-139.11926680813355,0.7363500529124668,1.0,0.722972293642779,1140053,0.24,0.9102525709465942,0.7832687786848024,2.46
-14.303559840286482,102.48057501995146,0.8724434618249624,0.8287817569036421,0.7466931592960485,506949,0.17,0.7605304511214859,0.8627874854038405,1.99
-73.61962361076056,81.50293175408217,0.39561537173590167,1.0,0.647351657485608,1207689,0.22,0.7069618580162533,0.6517157330082962,2.45
-43.516010106187494,-14.711127754225942,0.6990701290489191,0.8104678990628366,0.9245355369596042,1161614,0.08,0.3117608479008002,0.8184589947311423,2.17
-57.261584808153934,-55.55977800340925,0.6905981354090241,0.8932713480751857,0.5028547907328912,1428818,0.06,0.7008093031035689,0.6685642148874106,1.45
-58.13811283018558,-148.06708784746,0.6839454460068163,0.5947136516370939,0.5892701389305636,2594157,0.12,0.3604244214822303,0.597511406395346,3.12
-3.3938290698672233,67.60249815458988,0.5160920493702845,0.7562497900688074,0.7356256851522128,2466382,0.12,0.6071270919700912,0.7727065494844497,2.56
-23.59554487744097,-13.487502192066756,0.8277103138568243,0.6018096231305188,0.7057241119135652,1353499,0.07,0.7937246312608842,0.7995336165656454,0.95
-46.35530934574866,-83.07243685822286,0.6719642316159387,0.7428313683939693,0.48774747341068186,1998585,0.16,0.4691253307773968,0.6028317893317625,2.62
-4.685410542499895,-52.162450819450285,0.6552842095970551,1.0,1.0,1037198,0.2,0.7111280479267068,0.8102513761224993,2.06
-38.9203369562296,-49.29037329649137,0.8389266321297462,1.0,0.4202864852361717,1444789,0.1,0.7125938473381142,0.7513446504749567,1.34
63.14715321050633,-148.36045516554822,0.8196226306717471,0.7717806090428188,1.0,2857821,0.24,0.5850984706937654,0.9615492594656597,3.78
-39.603763141148846,97.01745594909727,0.6153164495095637,0.5996929914556899,0.7559514699573417,1454480,0.16,0.05180903110805968,0.7021945685127711,3.58
-74.28776767385843,2.197424289364932,0.6703055546948027,0.8215242141486165,0.3540839813981708,1214743,0.08,0.8483427919304688,0.6711193210026792,1.2
-44.16468214252251,65.34098000061454,0.7794706266872924,0.966235293098685,0.20567109997454208,1511293,0.07,0.44062094890590464,0.6859359656978337,2.35
-16.466707271534958,155.8577041559837,0.8002151427635068,0.7216188510756484,0.8158606873744441,2655748,0.09,0.699458355566155,0.7654059931079135,2.32
56.62344964164879,59.470999450632036,0.3687840172489184,0.8041167637010143,0.6459593362644923,1329735,0.14,0.7895233875322818,0.6101630945065913,1.84
22.338277952730763,14.321182289267881,0.9997074313430541,0.513071886403111,0.45789976818612627,1414228,0.23,0.27731786888984156,0.6469336718180936,3.36
79.16978225042553,45.97489910571042,0.5687789929382947,0.689944069024867,0.8018756232672211,1607955,0.2,0.8494654110463449,0.7164651793824496,2.31
50.142949029135195,-128.47392520255093,0.798805768856463,0.6136263574372314,1.0,2119061,0.21,0.5922375434559947,0.7901164680090862,2.73
53.51316584031966,-126.02972615444145,0.8135482924968027,0.6116752013733562,0.8739211840211321,837827,0.16,0.8711275717609901,0.732408772661889,1.23
-57.31241097574338,147.04220208010622,0.43319196266435817,0.9744066467233774,0.8308731312708115,633515,0.23,0.588883065817909,0.758253170297159,2.1
16.733322946587876,-143.20344087892815,0.6096028292042026,0.9452773752240142,0.5745162231245046,2977014,0.23,0.5009221514137506,0.7025654568006714,3.86
16.42957843408726,-36.359026606753105,0.6762988152131515,0.685967839507887,0.4975791249479664,1729336,0.22,0.2690286656268461,0.6223097477341436,3.59
-3.449343943966767,150.6437009781484,0.6334780161272067,0.7623983939167548,0.6618177017223313,2576696,0.15,0.6625948303633703,0.7208779906481518,2.68
-24.769098159006035,29.01180610009564,0.5474211744181914,0.8275003962972184,0.5401778858349469,1538896,0.11,0.5670928683900608,0.5857287220246097,1.86
-13.177997039385104,107.921527946737,0.6327959290299654,0.43138528885047395,0.413258285507623,2166471,0.17,0.8930779511038187,0.5585110659109067,1.95
4.9765914260614466,12.404120852608884,0.6154350336815447,0.2147692050960177,0.6286935820111846,2125351,0.22,0.6476592524242897,0.49171895126665555,2.97
-41.26595883416032,51.83983556604568,0.6457163543150494,0.7395615265630484,0.7970631993120906,1756182,0.1,0.4454665715453058,0.7205525263090331,2.2
17.108816346075713,-57.86235147737126,0.844418603552604,0.7758837644451538,1.0,534911,0.25,0.6881936363722537,0.9330228367251486,2.23
83.27687733987744,159.9875012078184,0.6586285651597013,0.5913703122849987,0.5793127490194474,2339433,0.07,0.5485755457505563,0.6309629955673202,2.17
-14.143580893350375,141.36181598771094,0.621591546922144,0.9073513838755334,0.5591312618914481,2437878,0.06,0.318307740727288,0.6648048852907346,3.09
49.29021417624125,-49.407157920259635,0.6449540201679426,0.8208594964259037,0.7332830297525776,567642,0.23,0.4048040383416666,0.7074386122763928,2.89
-85.95552450237886,-83.27615062141942,1.0,0.8508385926620659,0.5754290993797433,616739,0.08,0.5163713931981456,0.8427456565550339,1.8
32.97309416018665,116.1301953282026,0.9020118967961492,0.7690189739520704,0.5480721239043556,728504,0.15,0.5993298260682053,0.7278637451206046,1.98
-64.79666304111919,-85.07383105153808,0.8367064293706845,0.6125181262836841,0.8423245300941645,1072212,0.09,0.333451105842343,0.7632302941581185,2.48
-21.03506491509046,6.810373901821521,0.6477980370554741,0.7797837544344438,0.4131270065682308,1208362,0.11,0.7162044019731971,0.6840580391079988,1.55
-36.518091187828496,23.905670506882984,1.0,0.7043169542269114,0.7190641613895438,915008,0.1,0.635807359309793,0.7654164283976355,1.71
61.47533885580782,124.7068257532406,0.627981611530556,1.0,0.4463956976713863,2106872,0.19,0.33417083456769675,0.6378768195368167,3.8
-76.33198613346802,-152.00447613157544,0.8478584075235345,0.6608303177792667,0.7435015811387121,1199983,0.22,0.9891742569655368,0.801277858570486,1.85
28.58100600792912,69.21956322642689,0.6319383537195337,0.8449412450690198,0.3946896276604506,2060473,0.06,0.588419018532443,0.6091473225088554,2.18
15.887476254587583,179.76725984370057,0.5123505503527229,1.0,0.5534119762442247,2883366,0.11,0.5277078550481138,0.6689860553215239,3.07
65.16767717807642,124.03778347262534,0.8407425708963996,0.6725932907673939,0.7192241553881966,2718978,0.16,0.5075449422589915,0.804786611966361,3.13
5.447723874282033,-21.22842177066181,0.9166259617823451,0.4643231892202243,0.7350842150600225,2743541,0.11,0.8777182242888365,0.7698608572055565,2.22
20.855373872814823,-96.13458908869184,0.8070099385308168,0.7570525819685617,0.9446341901182914,2921212,0.06,0.4633136419739754,0.963195239200102,2.7
-41.09634520757927,-36.616541768771185,0.6600524007215944,0.6503197605536681,1.0,2289616,0.07,0.6336952318829969,0.6918943629030244,2.04
-36.66453831792178,-95.90120962203243,0.6947972668919827,0.7851322098804782,1.0,2563499,0.24,0.4003291918522418,0.7810309769179679,3.84
15.939761215184163,173.63898542882936,0.7365243608211849,0.889214666492429,0.6805800865193353,1415015,0.24,0.6108637772908473,0.8239033159511849,3.01
2.283931982971552,-96.95886778160687,0.6223699523637664,0.6601613405160996,0.8110753633613816,2715685,0.21,0.47542590071534324,0.6278602390425485,3.57
3.286866001750596,35.01866607492278,0.4451489192734498,0.776606308775932,0.33383692516126295,1539504,0.08,1.0,0.48358138567648984,1.3
-49.71282933192784,13.310792241628889,0.9321257801995092,1.0,0.5774422619031228,827304,0.06,0.5224596880128032,0.8714197237750825,1.63
35.3644534076151,-76.9898394178634,0.7424467747077987,0.5240557929122862,0.5842799496062927,1768950,0.13,0.9302873074194302,0.5756061659408541,1.72
-17.81683980098336,45.834123361542,0.529165712510565,0.6323030413147032,0.8590640806127624,1794375,0.19,0.9299016139213755,0.572477768897447,1.86
-1.424740177378382,86.50670066452369,0.540955067784109,0.4766882442442998,0.4577647098812001,1092162,0.11,0.8969840296303093,0.45928947929571556,1.35
-11.933788917684922,-24.88940520132823,0.28746636057928715,0.7148763671949622,0.5608037648497769,688396,0.24,0.24517318805992427,0.6157706469123644,3.06
-69.18868888572678,-65.77722654468448,0.8559409255958977,0.7137407936476201,0.6774189287938881,1394309,0.1,0.26786084315239556,0.8383077653513532,2.58
-3.4394169692595113,107.18222720251714,0.6219576542619275,0.4953000261677002,0.8536251533567437,1469365,0.15,0.678720515805012,0.6979959351267626,2.48
22.48263037720797,62.88805835561695,0.5840936928629212,0.8692294001689828,0.7628543989013734,540337,0.15,0.33474690801190876,0.7227893760310662,2.39
-34.22096833421787,2.5935543866863213,0.8416475850774849,0.6323131326992962,0.7058834927700428,1697011,0.12,0.40238572150358864,0.7604676310756543,2.79
-19.270006061744226,-96.73146672758084,0.8323468015080071,0.4274244288777856,0.683119523955143,1905340,0.2,0.6019308564282275,0.7491495308604783,2.91
-62.79705857734556,-36.404534618583654,0.5901307019919314,0.5681215303357245,1.0,2388646,0.1,0.6328882460459649,0.7012826437912602,2.63
-55.22934055051863,-74.27069873234153,0.7364149051213865,0.9446177648285647,0.9014855857060072,2252745,0.08,0.7159699747050942,0.8238689728529801,2.29
9.426613552933162,28.278528519179872,0.679996999965654,0.7508661078835676,0.566475837860164,2556878,0.11,0.41187621702190236,0.6945756219794055,2.65
38.73443023550976,6.342723745917709,0.8924281234808844,0.5355734446518101,0.6917207111521673,1245753,0.22,0.6093015738026022,0.6566120726288166,2.44
-8.885431706627742,17.194886146387432,0.6586320979200736,0.6671837892767838,0.7241494726194277,2135301,0.06,0.7496431234374461,0.738564223682928,1.23
-14.976874831575671,-87.89654506647884,0.8808144655355061,0.6803012042648734,0.816500657086298,2330193,0.18,0.7946231000266613,0.8174356995247462,2.32
69.81422268172008,70.67205656474627,0.4136022672847878,0.47339903621467383,0.7747668107766881,2594305,0.17,0.9019467600049478,0.51293842348112,2.55
76.96378432357011,90.25812012354044,0.9311425461807182,0.8180298433003064,0.6425688168136383,2556142,0.22,0.39362000330017555,0.7986690178828417,3.03
-0.7667150639296949,-46.54005074146744,0.6252752944697957,1.0,0.3142929965756969,1041216,0.19,0.9295719969746893,0.7205812055845537,1.39
-84.72244987912117,48.924129366488216,0.5426512484022269,0.7387319118039253,0.5518372453415202,691360,0.17,0.6145814486552105,0.6079633349909778,2.3
75.69021387751658,-70.57292452499074,0.761510988802314,0.7491021183826341,0.49825602202452024,2826179,0.14,0.48530161404869476,0.6579445356588233,3.41
-3.415270409072363,-114.61361663742314,0.8335141401634834,0.6809575243661448,0.6326687870534137,940412,0.1,0.34511642170676143,0.7235550330287964,2.1
0.39894035810166883,-67.07917798123411,0.6685948147174452,0.7014710144314261,0.6895930494194918,987246,0.21,0.5759980769873473,0.8133458753900801,2.66
-68.90276918348896,102.45773431508445,0.5829276546018436,0.7318860916935569,0.7176758065455054,644910,0.11,0.3323177769076756,0.6783677494095659,2.04
-45.32942026997966,37.56245894444328,0.7941163569751862,0.703833965214939,1.0,593290,0.22,0.72771511011136,0.79073202011655,1.94
88.74598699706252,-94.8735373687096,0.5116496971506277,0.6672094686455889,0.6509593316629609,2602128,0.11,0.5276720136269574,0.6278341391736051,2.36
-60.83714933090444,35.075919009735,0.8361846446938375,0.5366766223928122,0.7782233029972938,2655753,0.24,0.7383423974612162,0.7887145328309528,3.26
-7.272553687114595,-154.89542980819976,0.6246118716835185,0.864674388084106,0.5353259246593066,1274055,0.1,0.6154839362562734,0.653624272925222,2.08
7.192788338260527,24.517156974832233,0.757371447252141,0.5316871804100914,0.4457202858742459,2535508,0.14,0.8028542351576938,0.6031919341655342,2.5
80.68542689126542,20.172511355452883,0.674741416928408,0.7500285631726133,0.8577085524759701,1030461,0.07,0.5929490560712913,0.7855603198375009,1.75
7.296807276364774,171.26310385450716,0.6155715223598663,0.7445039031057625,1.0,2199400,0.21,0.9621913237824076,0.708910540828293,1.96
-19.822638540907377,91.72694936620195,0.5019096130315521,0.6495572100195363,0.9529250573936014,2238228,0.15,0.31595740021029756,0.6508240393109018,2.91
-15.138619849013565,97.67085444949095,0.6712184635615999,1.0,0.9524962897891338,1155905,0.07,0.6014272446290303,0.8146022291123655,1.64
-73.4065024736934,37.05559081449235,0.8411928211687106,0.4530253155238828,0.8160356765223974,843783,0.11,0.3975416499216593,0.7372226515437488,2.5
-29.729445683936532,15.475961716269694,0.7828682472573778,0.7890049003289795,0.40772976564314434,2326518,0.14,0.6882486634866947,0.65636337930564,2.23
66.40341341762243,92.05990497389553,0.6653626387287686,0.7107397554251996,1.0,1416883,0.09,0.9438499203074717,0.8481165136937772,1.24
31.50632284368693,-177.82996116481274,0.662701622442254,0.6495529278534713,0.6972792228649297,809913,0.2,0.737240137210582,0.6779850181186546,1.86
-32.43387108865791,172.9808533508883,0.6386505050324219,0.6787541464478003,0.15089627064780453,2054203,0.06,0.19680796681414087,0.4970871499839397,3.31
-10.040208960963554,-166.92359603328663,0.6845634078605993,0.7076057423389465,0.728485117002588,830077,0.14,0.7082462594395346,0.693683109526568,1.81
-35.11043182244666,-5.679898657764909,0.8511761590680013,0.8389629944660747,0.9017670204872535,2699765,0.06,0.9150947256001389,0.9353879151242135,1.68
-65.54684838835126,24.149502713672575,0.8820475142972964,0.7355883564863019,0.6318912039406094,1743119,0.22,0.7322411684975508,0.7724362418281471,2.15
-70.36412449242293,-146.3662552460127,0.6538095883985895,0.9237095124386345,0.7905663625236219,557576,0.06,0.6330461650507668,0.7271153569623398,1.4
73.81091316356762,-37.76457631409991,1.0,0.6519407798708208,0.6844333156284932,2896699,0.13,0.8650117732050584,0.8326959430062579,2.23
-68.58821697322422,174.411376759127,0.6060396928560708,0.5299737612140624,0.9451030840168442,2978445,0.24,0.9280076416606997,0.5792313750370962,3.01
21.63289443713569,-60.8266208146552,0.7110250140765618,0.877647528972779,0.7628752573387575,1509392,0.21,0.32311863723162315,0.7913994485147974,2.96
87.87868985294165,144.92035389559277,0.6766226285249519,0.8660541509862962,0.5383689259013305,2933095,0.22,0.7376803503606238,0.5539011760268839,3.07
-34.98365014323869,150.06556269819941,0.9108886817702533,0.7622245594306525,0.4918429172228777,1991683,0.19,0.34450395763528285,0.7040901389723789,3.47
44.049822732806575,-129.16986031690993,0.46839579830779976,0.8022578726128511,0.8354640654134694,2172903,0.18,0.7084342850524923,0.7211806883345453,2.55
47.2129331091088,-54.65234479141753,0.4847841783252273,0.6281311350851373,0.7627198359172142,1554799,0.19,0.5018541864801843,0.669691677498869,2.61
23.025932801208,-166.2006214733261,0.8670102517053819,0.7714485042250742,0.4486332374932636,2218995,0.2,0.6523978393566682,0.7192978993864783,2.55
-20.56617316139085,-90.49544369591193,0.6510223530071915,0.765609110251542,0.7331913948948353,725290,0.15,0.9203815302033856,0.7080826260145441,1.56
-10.46173113614546,-65.36347870410235,0.8474550094388861,0.7242605992114927,0.8863059226775931,2260221,0.24,0.6770132205554542,0.8694458095279318,3.1
41.963021172464664,37.881660940481,0.8479711028051409,0.8990710060704614,0.7040837517571152,2192115,0.1,0.4836299580366255,0.6982118402680781,2.37
-17.49830952883609,-136.13777000373187,0.3052842944787499,0.9388081953883999,0.8200350472659187,1355459,0.14,0.9969164796917133,0.6555605300735698,1.19
-3.8870660643969615,-134.94484942163274,0.8860900404619909,0.6445069745799821,0.853591829311555,1026248,0.15,0.9881919946174509,0.7805247109072813,1.13
79.5252535949258,147.183046606199,0.7388808198571997,0.9938714543187946,1.0,1115277,0.09,0.37566346473652823,0.8086389595011336,2.21
-26.088277254047547,163.49182880344546,0.9896276300572453,0.6891234937332965,0.48229828890221416,2766664,0.09,0.7137008413335751,0.7082462588686204,2.35
70.5362311233466,-22.476149192507904,0.6647863280190084,0.9936742262453564,0.6105239722425071,2556828,0.1,0.29409320831909247,0.7247513716940785,3.09
27.999279118876828,95.2791174661071,0.6345473322134446,0.8103302892940192,1.0,2926694,0.14,0.9362090648186195,0.7907513237648868,2.52
-68.66658255177333,-99.35520989525327,0.79959311253787,0.8454109915913178,0.3172464277862961,2794702,0.08,0.7784491713837585,0.6238719719691699,2.36
-34.853602843606986,-57.214596173121066,0.642437577616304,0.8082447195614031,0.953430769916317,1700595,0.09,0.5052444989264662,0.7793906031269829,1.94
-29.09211998062893,98.68898512817395,0.8634298985821679,0.7394214873056475,0.9136320774658162,1537227,0.11,0.6686515961955132,0.7676391484087275,1.98
17.03584491957446,44.69399270564068,0.5522464625952892,0.8258528777006885,0.7495959769495076,2421184,0.16,0.7634376560234816,0.7082794612867117,2.17
60.47391970751028,79.83162186726042,0.649797501355176,0.6050787089882449,0.5326179792306965,2076956,0.06,0.35654247469983097,0.5158203899764136,2.57
7.050484448960134,90.90384097315064,0.6666884180035741,0.8284453781087061,0.28502070163498855,2053747,0.2,0.8342661649149044,0.6020519849579256,2.84
17.48256117124359,92.18161048667781,0.8415151923196635,0.7631925026974482,0.5377115135975472,2672511,0.08,0.7628254479869376,0.6841691176360603,1.95
54.18582525693242,-96.28788351369451,0.8648994257031287,0.8040608907132515,0.7477843680248889,2222050,0.17,0.8055554192282034,0.8322065019794814,2.36
45.98539045525979,16.13276978674196,0.7877977045138428,0.5778711886984189,0.8067021636679658,2675792,0.08,0.5168761247688498,0.7339839373522598,2.8
-32.33433412143218,-119.78095068988566,0.7118418092131755,0.7340865618343984,0.6698527849747956,2664558,0.2,0.530864797656732,0.7382179417061816,3.06
17.214843023447216,-52.58089604916273,0.7913230359016827,0.7393594613347935,0.8454992384077493,1220979,0.13,1.0,0.7772081915734994,1.27
62.57645914022595,151.89115018640615,0.4470289493078308,0.8051022089136451,0.9190360064687451,1169003,0.09,0.8233057930083729,0.6199359405117346,1.37
-37.08465619899394,118.26983599003103,0.5953533768136152,0.7166622994588857,0.7744050588976337,2502946,0.14,0.5372979645086682,0.7250479512769992,3.0
82.85392962562895,-172.15958274962622,0.6698071301766483,0.854825746645939,0.8218842361909131,2456143,0.1,0.2684356202107131,0.7369444523017256,3.07
82.78192148864588,-2.551058057313554,0.6745384273301307,0.996327415806753,1.0,2192721,0.24,0.9430937184339981,0.9102379396290622,2.22
-38.90155494687868,158.8747030793657,0.9445847510567827,0.698570492166111,0.7992675094393142,2994728,0.24,0.5293763478287586,0.9491068403872212,3.78
-17.08978116467982,53.82034405038138,0.7566741993705027,0.8709906228185651,0.9339876527803161,1288334,0.21,0.8611219993786206,0.8697725381803317,2.19
70.20798315855922,-163.5606538338236,0.820601566162179,0.7768690091221173,0.512043333327761,1100846,0.2,0.49398248507350256,0.7552134347809427,2.75
-71.78724826106601,5.819744509899635,0.9420072302891536,0.8071382150658339,0.6497925089575914,1984398,0.25,0.7545690791345817,0.8949294013734022,3.01
70.23462768765853,-138.82905672363455,0.8136812440206229,0.7724318282061462,0.5063245730605173,1498979,0.09,0.7191325228080863,0.6680806419815113,1.64
84.15019077890275,-139.48556897941035,0.7451935725973863,0.7732367789600566,0.8748159618320399,1614980,0.09,0.6818710049851281,0.6925296534839559,1.94
39.493194081470364,167.15256684387896,0.5460266691831388,0.6671449263896991,0.8120904648476556,1993578,0.08,0.6761287032505632,0.6554192071087285,1.84
-82.81565036167508,175.16876007616315,0.48310606520168276,0.5257685146099824,0.6801547742916287,1017261,0.21,0.47851788607798473,0.5677129350592561,2.46
76.5004345967456,146.54141936706458,0.7660044868369601,0.8172039270601205,0.838837199079981,1961142,0.21,0.3835175103997364,0.8794067334368046,3.13
14.602141598612405,-48.8369953531047,0.6820721829354887,0.8965382346862474,0.5491595674551617,1842849,0.14,0.34764599765059145,0.7626709558255999,2.89
-27.42241758886999,143.97082355325006,0.46138777731965946,0.7744484877943089,0.857117801607087,1449786,0.15,0.48475427450692155,0.7817943037769682,2.51
79.88887076848704,-174.42465032561577,0.7834767558500764,0.837424665768687,1.0,661773,0.05,0.6863084017648504,0.9156098213152328,0.93
